date,open,high,low,close,volume,symbol,daily_return,cumulative_return,equity_curve,daily_return_pct,cumulative_return_pct
2025-11-26,2380,2410,2330,2390,100284100,CUAN,0.017021276595744705,1.0254237288135601,2025424,1.7,102.54
2025-11-27,2420,2730,2420,2580,422281200,CUAN,0.07949790794979084,1.1864406779661025,2186441,7.95,118.64
2025-11-28,2590,2710,2520,2680,300397000,CUAN,0.03875968992248069,1.2711864406779672,2271186,3.88,127.12
2025-12-01,2710,2730,2580,2670,134644000,CUAN,-0.003731343283582045,1.2627118644067807,2262712,-0.37,126.27
2025-12-02,2670,2790,2650,2740,193064500,CUAN,0.02621722846441954,1.322033898305086,2322034,2.62,132.2
2025-12-03,2750,2780,2630,2640,102066600,CUAN,-0.03649635036496346,1.237288135593222,2237288,-3.65,123.73
2025-12-04,2640,2760,2580,2690,122068800,CUAN,0.018939393939394034,1.2796610169491545,2279661,1.89,127.97
2025-12-05,2750,2870,2690,2690,262054600,CUAN,0.0,1.2796610169491545,2279661,0.0,127.97
2025-12-08,2710,2750,2630,2650,95274000,CUAN,-0.014869888475836479,1.2457627118644083,2245763,-1.49,124.58
2025-12-09,2680,2690,2550,2610,102212000,CUAN,-0.015094339622641506,1.2118644067796627,2211864,-1.51,121.19
2025-12-10,2610,2640,2510,2540,96534800,CUAN,-0.026819923371647514,1.1525423728813577,2152542,-2.68,115.25
2025-12-11,2550,2620,2510,2530,100696800,CUAN,-0.003937007874015741,1.1440677966101713,2144068,-0.39,114.41
2025-12-12,2540,2590,2490,2530,62127300,CUAN,0.0,1.1440677966101713,2144068,0.0,114.41
2025-12-15,2570,2590,2320,2350,147806800,CUAN,-0.07114624505928857,0.9915254237288151,1991525,-7.11,99.15
2025-12-16,2350,2450,2300,2420,104751000,CUAN,0.029787234042553123,1.0508474576271203,2050847,2.98,105.08
2025-12-17,2440,2450,2320,2330,70296400,CUAN,-0.037190082644628086,0.9745762711864423,1974576,-3.72,97.46
2025-12-18,2330,2350,2210,2230,80670600,CUAN,-0.0429184549356223,0.8898305084745779,1889831,-4.29,88.98
2025-12-19,2240,2310,2220,2240,72822600,CUAN,0.004484304932735439,0.8983050847457643,1898305,0.45,89.83
2025-12-22,2260,2280,2220,2250,33301100,CUAN,0.0044642857142858094,0.906779661016951,1906780,0.45,90.68
2025-12-23,2260,2280,2210,2260,42935400,CUAN,0.004444444444444473,0.9152542372881374,1915254,0.44,91.53
2025-12-24,2270,2310,2170,2220,73118600,CUAN,-0.017699115044247815,0.8813559322033915,1881356,-1.77,88.14
2025-12-29,2280,2450,2280,2380,94860100,CUAN,0.072072072072072,1.0169491525423746,2016949,7.21,101.69
2025-12-30,2390,2400,2290,2340,77438200,CUAN,-0.01680672268907568,0.9830508474576287,1983051,-1.68,98.31
2026-01-02,2340,2370,2280,2290,57293900,CUAN,-0.021367521367521403,0.9406779661016964,1940678,-2.14,94.07
2026-01-05,2300,2310,2220,2240,52380200,CUAN,-0.02183406113537123,0.8983050847457641,1898305,-2.18,89.83
2026-01-06,2240,2250,2170,2200,58130500,CUAN,-0.017857142857142905,0.8644067796610182,1864407,-1.79,86.44
2026-01-07,2200,2210,2070,2080,104848100,CUAN,-0.054545454545454564,0.7627118644067807,1762712,-5.45,76.27
2026-01-08,1995,2210,1990,2050,112610600,CUAN,-0.014423076923076872,0.7372881355932215,1737288,-1.44,73.73
2026-01-09,2070,2080,2000,2010,55269500,CUAN,-0.019512195121951237,0.7033898305084756,1703390,-1.95,70.34
2026-01-12,2050,2070,1825,1915,124426400,CUAN,-0.04726368159203975,0.6228813559322044,1622881,-4.73,62.29
2026-01-13,1920,1945,1855,1930,77576700,CUAN,0.007832898172323688,0.635593220338984,1635593,0.78,63.56
2026-01-14,2000,2000,1890,1910,75359800,CUAN,-0.010362694300518172,0.618644067796611,1618644,-1.04,61.86
2026-01-15,1915,1915,1830,1850,81694900,CUAN,-0.03141361256544506,0.5677966101694922,1567797,-3.14,56.78
2026-01-19,1900,2070,1850,2020,177310900,CUAN,0.09189189189189184,0.7118644067796618,1711864,9.19,71.19
2026-01-20,2010,2090,1955,1970,115113600,CUAN,-0.024752475247524774,0.6694915254237295,1669492,-2.48,66.95
2026-01-21,1960,1965,1885,1895,76914500,CUAN,-0.03807106598984766,0.6059322033898313,1605932,-3.81,60.59
2026-01-22,1910,1920,1805,1815,106463600,CUAN,-0.04221635883905017,0.5381355932203398,1538136,-4.22,53.81
2026-01-23,1800,1805,1650,1735,110772900,CUAN,-0.0440771349862259,0.4703389830508482,1470339,-4.41,47.03
2026-01-26,1735,1755,1640,1710,81516000,CUAN,-0.014409221902017322,0.44915254237288194,1449153,-1.44,44.92
2026-01-27,1710,1780,1675,1780,68094300,CUAN,0.040935672514619936,0.5084745762711871,1508475,4.09,50.85
2026-01-28,1515,1660,1515,1560,181637100,CUAN,-0.1235955056179775,0.32203389830508544,1322034,-12.36,32.2
2026-01-29,1560,1880,1330,1850,610781200,CUAN,0.1858974358974359,0.5677966101694925,1567797,18.59,56.78
2026-01-30,1850,1930,1685,1800,274497100,CUAN,-0.027027027027026973,0.5254237288135604,1525424,-2.7,52.54
2025-01-02,2795,2832,2625,2745,75120000,PTRO,,0.0,1000000,,0.0
2025-01-03,2820,2980,2790,2880,126582100,PTRO,0.049180327868852514,0.049180327868852514,1049180,4.92,4.92
2025-01-06,2900,2950,2750,2800,53455100,PTRO,-0.02777777777777779,0.020036429872495543,1020036,-2.78,2.0
2025-01-07,2800,2840,2660,2710,34628100,PTRO,-0.03214285714285714,-0.012750455373406133,987250,-3.21,-1.28
2025-01-08,2710,2930,2660,2910,96853200,PTRO,0.07380073800738018,0.060109289617486406,1060109,7.38,6.01
2025-01-09,2900,3390,2900,3090,185036300,PTRO,0.061855670103092786,0.12568306010928976,1125683,6.19,12.57
2025-01-10,3110,3400,3110,3380,122002200,PTRO,0.09385113268608425,0.23132969034608397,1231330,9.39,23.13
2025-01-13,3420,3760,3350,3520,200521900,PTRO,0.041420118343195256,0.2823315118397087,1282332,4.14,28.23
2025-01-14,3570,3690,3390,3520,104614000,PTRO,0.0,0.2823315118397087,1282332,0.0,28.23
2025-01-15,3520,3590,3310,3390,106127600,PTRO,-0.03693181818181823,0.23497267759562845,1234973,-3.69,23.5
2025-01-16,3440,3550,3170,3550,101176000,PTRO,0.0471976401179941,0.2932604735883424,1293260,4.72,29.33
2025-01-17,3570,3740,3520,3700,101731700,PTRO,0.04225352112676051,0.34790528233151163,1347905,4.23,34.79
2025-01-20,3800,4220,3800,4180,164346400,PTRO,0.12972972972972974,0.5227686703096537,1522769,12.97,52.28
2025-01-21,4260,4560,4120,4180,223480800,PTRO,0.0,0.5227686703096537,1522769,0.0,52.28
2025-01-22,4150,4290,4000,4020,122844300,PTRO,-0.038277511961722466,0.46448087431693974,1464481,-3.83,46.45
2025-01-23,4020,4170,3750,3870,180208300,PTRO,-0.03731343283582089,0.4098360655737703,1409836,-3.73,40.98
2025-01-24,3900,4050,3660,3950,131320900,PTRO,0.02067183462532296,0.43897996357012725,1438980,2.07,43.9
2025-01-30,4030,4120,3950,4020,71999000,PTRO,0.017721518987341867,0.46448087431693974,1464481,1.77,46.45
2025-01-31,4070,4080,3960,3960,49230900,PTRO,-0.014925373134328401,0.44262295081967196,1442623,-1.49,44.26
2025-02-03,3920,3920,3600,3770,122867600,PTRO,-0.04797979797979801,0.3734061930783241,1373406,-4.8,37.34
2025-02-04,3840,3980,3780,3880,69665600,PTRO,0.02917771883289122,0.413479052823315,1413479,2.92,41.35
2025-02-05,3950,3970,3820,3820,31873600,PTRO,-0.015463917525773141,0.3916211293260472,1391621,-1.55,39.16
2025-02-06,3880,3940,3800,3820,32796800,PTRO,0.0,0.3916211293260472,1391621,0.0,39.16
2025-02-07,2870,3390,2870,2880,390669300,PTRO,-0.24607329842931935,0.04918032786885229,1049180,-24.61,4.92
2025-02-10,3100,3490,2880,3490,266838100,PTRO,0.21180555555555558,0.2714025500910746,1271403,21.18,27.14
2025-02-11,3590,3680,3160,3220,193300800,PTRO,-0.07736389684813749,0.1730418943533698,1173042,-7.74,17.3
2025-02-12,3270,3480,3220,3400,91461500,PTRO,0.05590062111801242,0.23861566484517316,1238616,5.59,23.86
2025-02-13,3480,3500,3350,3420,58553100,PTRO,0.00588235294117645,0.24590163934426235,1245902,0.59,24.59
2025-02-14,3450,3560,3410,3470,66233600,PTRO,0.014619883040935644,0.2641165755919854,1264117,1.46,26.41
2025-02-17,3520,3810,3480,3750,118318300,PTRO,0.08069164265129691,0.36612021857923516,1366120,8.07,36.61
2025-02-18,3790,3940,3720,3820,88420600,PTRO,0.01866666666666661,0.3916211293260474,1391621,1.87,39.16
2025-02-19,3850,3890,3770,3820,47897500,PTRO,0.0,0.3916211293260474,1391621,0.0,39.16
2025-02-20,3830,3860,3680,3700,51367000,PTRO,-0.03141361256544506,0.34790528233151186,1347905,-3.14,34.79
2025-02-21,3710,3770,3640,3640,32219000,PTRO,-0.01621621621621616,0.32604735883424407,1326047,-1.62,32.6
2025-02-24,3640,3640,3360,3400,88744200,PTRO,-0.06593406593406592,0.23861566484517316,1238616,-6.59,23.86
2025-02-25,3400,3440,3030,3250,81084800,PTRO,-0.044117647058823484,0.18397085610200392,1183971,-4.41,18.4
2025-02-26,3290,3430,3200,3320,63984100,PTRO,0.021538461538461506,0.2094717668488162,1209472,2.15,20.95
2025-02-27,3350,3540,3220,3430,87314900,PTRO,0.033132530120481896,0.24954462659380705,1249545,3.31,24.95
2025-02-28,3380,3530,3050,3150,91351100,PTRO,-0.08163265306122447,0.14754098360655754,1147541,-8.16,14.75
2025-03-03,3240,3420,3210,3360,65278100,PTRO,0.06666666666666665,0.22404371584699478,1224044,6.67,22.4
2025-03-04,3300,3350,2730,2980,164909500,PTRO,-0.11309523809523814,0.0856102003642989,1085610,-11.31,8.56
2025-03-05,2990,3120,2970,3000,89755500,PTRO,0.006711409395973256,0.0928961748633883,1092896,0.67,9.29
2025-03-06,3110,3380,3090,3380,103040400,PTRO,0.1266666666666667,0.2313296903460842,1231330,12.67,23.13
2025-03-07,3380,3550,3300,3360,145989500,PTRO,-0.00591715976331364,0.224043715846995,1224044,-0.59,22.4
2025-03-10,3370,3410,3150,3180,63540800,PTRO,-0.0535714285714286,0.15846994535519165,1158470,-5.36,15.85
2025-03-11,3050,3220,3010,3190,72565900,PTRO,0.003144654088050425,0.16211293260473636,1162113,0.31,16.21
2025-03-12,3190,3240,3060,3080,52345100,PTRO,-0.03448275862068961,0.1220400728597455,1122040,-3.45,12.2
2025-03-13,3120,3170,3010,3010,32893300,PTRO,-0.022727272727272707,0.09653916211293323,1096539,-2.27,9.65
2025-03-14,3020,3020,2860,2900,217428700,PTRO,-0.03654485049833889,0.05646630236794237,1056466,-3.65,5.65
2025-03-17,2950,2980,2610,2730,114594800,PTRO,-0.05862068965517242,-0.00546448087431628,994536,-5.86,-0.55
2025-03-18,2800,2810,2050,2410,258089600,PTRO,-0.11721611721611724,-0.12204007285974439,877960,-11.72,-12.2
2025-03-19,2440,2700,2250,2620,186693200,PTRO,0.08713692946058083,-0.045537340619307254,954463,8.71,-4.55
2025-03-20,2650,2860,2630,2700,141774000,PTRO,0.03053435114503822,-0.016393442622950172,983607,3.05,-1.64
2025-03-21,2740,2820,2550,2690,130703800,PTRO,-0.0037037037037036535,-0.020036429872494765,979964,-0.37,-2.0
2025-03-24,2670,2670,2240,2450,121077400,PTRO,-0.08921933085501854,-0.10746812386156579,892532,-8.92,-10.75
2025-03-25,2480,2530,2340,2340,48045000,PTRO,-0.04489795918367345,-0.14754098360655665,852459,-4.49,-14.75
2025-03-26,2360,2490,2350,2430,43721800,PTRO,0.03846153846153855,-0.11475409836065487,885246,3.85,-11.48
2025-03-27,2430,2560,2380,2440,49832500,PTRO,0.004115226337448652,-0.11111111111111016,888889,0.41,-11.11
2025-04-08,2080,2250,2080,2080,111343500,PTRO,-0.14754098360655743,-0.24225865209471686,757741,-14.75,-24.23
2025-04-09,2030,2130,1850,1875,97911400,PTRO,-0.09855769230769229,-0.31693989071038176,683060,-9.86,-31.69
2025-04-10,2150,2280,2060,2170,156867900,PTRO,0.15733333333333333,-0.2094717668488152,790528,15.73,-20.95
2025-04-11,2170,2380,2090,2250,114656400,PTRO,0.03686635944700467,-0.1803278688524581,819672,3.69,-18.03
2025-04-14,2100,2430,2080,2340,96662200,PTRO,0.040000000000000036,-0.14754098360655643,852459,4.0,-14.75
2025-04-15,2350,2530,2350,2420,77178100,PTRO,0.03418803418803429,-0.11839708561019935,881603,3.42,-11.84
2025-04-16,2440,2490,2300,2310,50652500,PTRO,-0.045454545454545414,-0.1584699453551902,841530,-4.55,-15.85
2025-04-17,2340,2390,2300,2300,24223500,PTRO,-0.0043290043290042934,-0.1621129326047348,837887,-0.43,-16.21
2025-04-21,2340,2430,2280,2310,36795900,PTRO,0.004347826086956497,-0.1584699453551902,841530,0.43,-15.85
2025-04-22,2320,2410,2240,2370,45557400,PTRO,0.025974025974025983,-0.13661202185792243,863388,2.6,-13.66
2025-04-23,2450,2580,2420,2500,78421500,PTRO,0.05485232067510548,-0.08925318761384227,910747,5.49,-8.93
2025-04-24,2530,2570,2420,2440,49867900,PTRO,-0.02400000000000002,-0.11111111111111005,888889,-2.4,-11.11
2025-04-25,2460,2480,2440,2450,20473700,PTRO,0.004098360655737654,-0.10746812386156546,892532,0.41,-10.75
2025-04-28,2510,2970,2480,2900,252943000,PTRO,0.18367346938775508,0.05646630236794281,1056466,18.37,5.65
2025-04-29,2940,2960,2750,2760,99880600,PTRO,-0.0482758620689655,0.005464480874318056,1005464,-4.83,0.55
2025-04-30,2780,2940,2780,2850,79701200,PTRO,0.032608695652173836,0.03825136612021973,1038251,3.26,3.83
2025-05-02,2860,2920,2850,2850,40748800,PTRO,0.0,0.03825136612021973,1038251,0.0,3.83
2025-05-05,2900,2990,2860,2880,50147800,PTRO,0.010526315789473717,0.049180327868853624,1049180,1.05,4.92
2025-05-06,2900,2980,2850,2950,73267100,PTRO,0.02430555555555558,0.07468123861566611,1074681,2.43,7.47
2025-05-07,2990,3180,2990,3060,106254500,PTRO,0.03728813559322042,0.1147540983606572,1114754,3.73,11.48
2025-05-08,3060,3060,2870,2910,78796400,PTRO,-0.0490196078431373,0.06010928961748774,1060109,-4.9,6.01
2025-05-09,2930,2970,2860,2900,38081800,PTRO,-0.0034364261168384758,0.05646630236794303,1056466,-0.34,5.65
2025-05-14,2990,3120,2940,3120,93096100,PTRO,0.07586206896551717,0.13661202185792476,1136612,7.59,13.66
2025-05-15,3150,3250,3120,3150,80038400,PTRO,0.009615384615384581,0.14754098360655865,1147541,0.96,14.75
2025-05-16,3160,3270,3070,3200,71399600,PTRO,0.015873015873015817,0.16575591985428173,1165756,1.59,16.58
2025-05-19,3220,3240,3150,3150,27266400,PTRO,-0.015625,0.14754098360655865,1147541,-1.56,14.75
2025-05-20,3240,3290,3170,3170,84588600,PTRO,0.006349206349206327,0.15482695810564784,1154827,0.63,15.48
2025-05-21,3170,3210,3090,3120,36184500,PTRO,-0.01577287066246058,0.13661202185792476,1136612,-1.58,13.66
2025-05-22,3140,3180,3080,3090,25215500,PTRO,-0.009615384615384581,0.12568306010929087,1125683,-0.96,12.57
2025-05-23,3100,3170,3060,3120,27108300,PTRO,0.009708737864077666,0.13661202185792476,1136612,0.97,13.66
2025-05-26,3130,3170,3060,3080,33312400,PTRO,-0.012820512820512775,0.12204007285974638,1122040,-1.28,12.2
2025-05-27,3100,3120,3000,3030,32531100,PTRO,-0.016233766233766267,0.10382513661202308,1103825,-1.62,10.38
2025-05-28,3030,3160,2930,3100,78468800,PTRO,0.02310231023102305,0.12932604735883535,1129326,2.31,12.93
2025-06-02,3140,3170,3040,3050,37417300,PTRO,-0.016129032258064502,0.11111111111111227,1111111,-1.61,11.11
2025-06-03,3070,3070,2980,3010,23131600,PTRO,-0.013114754098360604,0.0965391621129339,1096539,-1.31,9.65
2025-06-04,3030,3040,2900,2900,40726800,PTRO,-0.03654485049833889,0.05646630236794303,1056466,-3.65,5.65
2025-06-05,2900,3030,2900,2930,43334300,PTRO,0.010344827586206806,0.06739526411657693,1067395,1.03,6.74
2025-06-10,2940,3200,2940,3200,102406600,PTRO,0.0921501706484642,0.16575591985428195,1165756,9.22,16.58
2025-06-11,3260,3380,3140,3160,125096500,PTRO,-0.012499999999999956,0.15118397085610358,1151184,-1.25,15.12
2025-06-12,3130,3230,3120,3140,31080700,PTRO,-0.006329113924050667,0.14389799635701417,1143898,-0.63,14.39
2025-06-13,3140,3170,3070,3090,35960300,PTRO,-0.015923566878980888,0.1256830601092911,1125683,-1.59,12.57
2025-06-16,3110,3130,3030,3040,35691700,PTRO,-0.016181229773462813,0.10746812386156779,1107468,-1.62,10.75
2025-06-17,3100,3100,3000,3010,26630400,PTRO,-0.009868421052631526,0.0965391621129339,1096539,-0.99,9.65
2025-06-18,3020,3040,2920,2960,38418200,PTRO,-0.01661129568106312,0.07832422586521082,1078324,-1.66,7.83
2025-06-19,2970,2990,2710,2790,78966300,PTRO,-0.057432432432432456,0.01639344262295217,1016393,-5.74,1.64
2025-06-20,2790,2830,2710,2710,35167000,PTRO,-0.028673835125448077,-0.012750455373404912,987250,-2.87,-1.28
2025-06-23,2620,2680,2510,2610,51869400,PTRO,-0.03690036900369009,-0.04918032786885129,950820,-3.69,-4.92
2025-06-24,2700,2770,2660,2660,44309200,PTRO,0.019157088122605304,-0.030965391621128213,969035,1.92,-3.1
2025-06-25,2690,2720,2530,2540,46757600,PTRO,-0.045112781954887216,-0.07468123861566378,925319,-4.51,-7.47
2025-06-26,2540,2620,2520,2550,31055200,PTRO,0.003937007874015741,-0.07103825136611919,928962,0.39,-7.1
2025-06-30,2580,2810,2570,2790,52029300,PTRO,0.09411764705882364,0.016393442622951948,1016393,9.41,1.64
2025-07-01,2760,2850,2720,2730,41434600,PTRO,-0.021505376344086002,-0.005464480874315836,994536,-2.15,-0.55
2025-07-02,2740,2780,2610,2620,23255200,PTRO,-0.04029304029304026,-0.0455373406193067,954463,-4.03,-4.55
2025-07-03,2650,2670,2580,2580,11805300,PTRO,-0.01526717557251911,-0.060109289617485295,939891,-1.53,-6.01
2025-07-04,2590,2640,2580,2600,11773400,PTRO,0.007751937984496138,-0.052823315118396,947177,0.78,-5.28
2025-07-07,2610,2740,2600,2720,32421400,PTRO,0.04615384615384621,-0.009107468123860318,990893,4.62,-0.91
2025-07-08,2720,2880,2710,2830,49758100,PTRO,0.040441176470588314,0.030965391621130767,1030965,4.04,3.1
2025-07-09,2850,2900,2800,2830,33144300,PTRO,0.0,0.030965391621130767,1030965,0.0,3.1
2025-07-10,2830,3150,2800,3140,147910400,PTRO,0.10954063604240272,0.14389799635701417,1143898,10.95,14.39
2025-07-11,3170,3230,3150,3190,85345900,PTRO,0.015923566878981,0.16211293260473747,1162113,1.59,16.21
2025-07-14,3600,3980,3450,3980,390457300,PTRO,0.24764890282131669,0.44990892531876336,1449909,24.76,44.99
2025-07-15,3970,4450,3700,3990,331523900,PTRO,0.002512562814070307,0.45355191256830785,1453552,0.25,45.36
2025-07-16,4020,4230,3800,4160,180702600,PTRO,0.04260651629072676,0.5154826958105665,1515483,4.26,51.55
2025-07-17,4170,4280,4130,4180,100951900,PTRO,0.004807692307692291,0.5227686703096557,1522769,0.48,52.28
2025-07-18,4240,4330,4160,4180,89604300,PTRO,0.0,0.5227686703096557,1522769,0.0,52.28
2025-07-21,4210,4250,4020,4110,85882200,PTRO,-0.01674641148325362,0.4972677595628432,1497268,-1.67,49.73
2025-07-22,4150,4160,3780,3830,102846700,PTRO,-0.06812652068126523,0.39526411657559346,1395264,-6.81,39.53
2025-07-23,3800,3850,3570,3780,103953100,PTRO,-0.01305483028720622,0.3770491803278704,1377049,-1.31,37.7
2025-07-24,3800,3880,3660,3700,62509400,PTRO,-0.021164021164021163,0.3479052823315134,1347905,-2.12,34.79
2025-07-25,3700,3750,3550,3620,82630300,PTRO,-0.021621621621621623,0.31876138433515644,1318761,-2.16,31.88
2025-07-28,3660,3970,3650,3920,133948800,PTRO,0.08287292817679548,0.42805100182149514,1428051,8.29,42.81
2025-07-29,3940,3950,3850,3900,56356300,PTRO,-0.005102040816326481,0.42076502732240595,1420765,-0.51,42.08
2025-07-30,3900,3950,3800,3820,41644400,PTRO,-0.02051282051282055,0.39162112932604876,1391621,-2.05,39.16
2025-07-31,3830,3890,3680,3780,40114900,PTRO,-0.010471204188481686,0.37704918032787016,1377049,-1.05,37.7
2025-08-01,3830,3960,3780,3910,63230100,PTRO,0.03439153439153442,0.42440801457195043,1424408,3.44,42.44
2025-08-04,3900,3900,3510,3630,88440700,PTRO,-0.07161125319693096,0.3224043715847007,1322404,-7.16,32.24
2025-08-05,3630,3680,3350,3480,94201700,PTRO,-0.04132231404958675,0.26775956284153124,1267760,-4.13,26.78
2025-08-06,3510,3720,3510,3590,68128800,PTRO,0.031609195402298784,0.3078324225865221,1307832,3.16,30.78
2025-08-07,3570,3580,3390,3440,69643700,PTRO,-0.04178272980501396,0.25318761384335264,1253188,-4.18,25.32
2025-08-08,4150,4150,3670,3750,164440600,PTRO,0.09011627906976738,0.36612021857923605,1366120,9.01,36.61
2025-08-11,3750,3780,3670,3710,27975600,PTRO,-0.010666666666666713,0.35154826958105745,1351548,-1.07,35.15
2025-08-12,3700,3880,3630,3860,103248200,PTRO,0.040431266846361114,0.4061930783242267,1406193,4.04,40.62
2025-08-13,3910,4060,3850,3910,136944100,PTRO,0.012953367875647714,0.42440801457195,1424408,1.3,42.44
2025-08-14,3940,4020,3920,4010,74632600,PTRO,0.025575447570332477,0.46083788706739637,1460838,2.56,46.08
2025-08-15,4080,4090,3810,3810,81850800,PTRO,-0.04987531172069826,0.38797814207650383,1387978,-4.99,38.8
2025-08-19,3840,4050,3840,4030,76204300,PTRO,0.05774278215223094,0.46812386156648556,1468124,5.77,46.81
2025-08-20,4060,4190,3990,4100,99941800,PTRO,0.017369727047146455,0.49362477231329804,1493625,1.74,49.36
2025-08-21,4120,4190,3960,4090,57250100,PTRO,-0.0024390243902439046,0.48998178506375334,1489982,-0.24,49.0
2025-08-22,4100,4120,4050,4050,26128400,PTRO,-0.009779951100244544,0.47540983606557474,1475410,-0.98,47.54
2025-08-25,4070,4100,3960,4000,37128300,PTRO,-0.012345679012345734,0.45719489981785144,1457195,-1.23,45.72
2025-08-26,4000,4010,3910,4010,104270500,PTRO,0.0024999999999999467,0.4608378870673959,1460838,0.25,46.08
2025-08-27,3970,4090,3950,3960,52837100,PTRO,-0.012468827930174564,0.44262295081967284,1442623,-1.25,44.26
2025-08-28,4000,4020,3880,3910,39927800,PTRO,-0.012626262626262652,0.42440801457194977,1424408,-1.26,42.44
2025-08-29,3800,3850,3600,3790,117258100,PTRO,-0.03069053708439895,0.3806921675774142,1380692,-3.07,38.07
2025-09-01,3540,3800,3520,3700,76104800,PTRO,-0.0237467018469657,0.3479052823315125,1347905,-2.37,34.79
2025-09-02,3740,3800,3730,3750,25294900,PTRO,0.013513513513513598,0.3661202185792358,1366120,1.35,36.61
2025-09-03,3800,3820,3700,3700,16986200,PTRO,-0.013333333333333308,0.34790528233151274,1347905,-1.33,34.79
2025-09-04,3700,3760,3680,3690,22053000,PTRO,-0.002702702702702675,0.34426229508196826,1344262,-0.27,34.43
2025-09-08,3690,3710,3520,3520,35700800,PTRO,-0.046070460704607075,0.2823315118397096,1282332,-4.61,28.23
2025-09-09,3500,3620,3370,3470,50194600,PTRO,-0.014204545454545414,0.26411657559198654,1264117,-1.42,26.41
2025-09-10,3510,3530,3460,3480,21712400,PTRO,0.0028818443804035088,0.26775956284153124,1267760,0.29,26.78
2025-09-11,3480,3780,3480,3720,70476300,PTRO,0.06896551724137923,0.35519125683060215,1355191,6.9,35.52
2025-09-12,3750,3920,3750,3870,74013200,PTRO,0.040322580645161255,0.4098360655737716,1409836,4.03,40.98
2025-09-15,3890,4150,3880,4110,103303000,PTRO,0.0620155038759691,0.49726775956284297,1497268,6.2,49.73
2025-09-16,4160,4230,4120,4190,83638300,PTRO,0.019464720194647178,0.5264116575591999,1526412,1.95,52.64
2025-09-17,4200,4550,4200,4490,194431700,PTRO,0.07159904534606198,0.6357012750455386,1635701,7.16,63.57
2025-09-18,4540,5250,4540,5150,220682400,PTRO,0.14699331848552344,0.8761384335154843,1876138,14.7,87.61
2025-09-19,5175,5675,4970,5300,174129400,PTRO,0.029126213592232997,0.9307832422586537,1930783,2.91,93.08
2025-09-22,5400,5600,5300,5475,96555800,PTRO,0.03301886792452824,0.9945355191256846,1994536,3.3,99.45
2025-09-23,5675,6425,5450,6175,130532300,PTRO,0.1278538812785388,1.2495446265938086,2249545,12.79,124.95
2025-09-24,6000,6975,5950,6475,210347400,PTRO,0.04858299595141702,1.3588342440801475,2358834,4.86,135.88
2025-09-25,6475,6725,6100,6175,100440300,PTRO,-0.04633204633204635,1.2495446265938086,2249545,-4.63,124.95
2025-09-26,6200,6800,6200,6650,72286500,PTRO,0.07692307692307687,1.4225865209471782,2422587,7.69,142.26
2025-09-29,6850,7350,6750,6850,103372900,PTRO,0.03007518796992481,1.495446265938071,2495446,3.01,149.54
2025-09-30,6925,7025,6550,6775,61096100,PTRO,-0.010948905109489093,1.468123861566486,2468124,-1.09,146.81
2025-10-01,6800,6900,6600,6625,35053600,PTRO,-0.022140221402214055,1.4134790528233165,2413479,-2.21,141.35
2025-10-02,6650,6950,6500,6750,40690300,PTRO,0.018867924528301883,1.4590163934426243,2459016,1.89,145.9
2025-10-03,6750,7275,6750,7150,72184000,PTRO,0.059259259259259345,1.6047358834244099,2604736,5.93,160.47
2025-10-06,7150,7150,7150,7150,0,PTRO,0.0,1.6047358834244099,2604736,0.0,160.47
2025-10-07,7375,7650,7200,7275,130531200,PTRO,0.0174825174825175,1.6502732240437177,2650273,1.75,165.03
2025-10-08,7375,7425,6750,7325,63677700,PTRO,0.0068728522336769515,1.668488160291441,2668488,0.69,166.85
2025-10-09,7400,7500,6800,7075,52779900,PTRO,-0.03412969283276446,1.5774134790528254,2577413,-3.41,157.74
2025-10-10,7100,7200,6900,7075,47718600,PTRO,0.0,1.5774134790528254,2577413,0.0,157.74
2025-10-13,6950,7325,6900,7050,60714900,PTRO,-0.0035335689045936647,1.5683060109289637,2568306,-0.35,156.83
2025-10-14,7250,7325,6000,6700,122711400,PTRO,-0.049645390070921946,1.440801457194902,2440801,-4.96,144.08
2025-10-15,6700,7075,6350,6700,73494000,PTRO,0.0,1.440801457194902,2440801,0.0,144.08
2025-10-16,6900,7150,6825,7000,53577100,PTRO,0.04477611940298498,1.5500910746812404,2550091,4.48,155.01
2025-10-17,7075,7100,6575,6650,80748000,PTRO,-0.050000000000000044,1.4225865209471782,2422587,-5.0,142.26
2025-10-20,6900,7100,6700,6775,54061800,PTRO,0.018796992481203034,1.468123861566486,2468124,1.88,146.81
2025-10-21,6775,7100,6775,6875,45997300,PTRO,0.014760147601476037,1.5045537340619322,2504554,1.48,150.46
2025-10-22,7075,7500,6800,7500,137188300,PTRO,0.09090909090909083,1.7322404371584712,2732240,9.09,173.22
2025-10-23,7600,7750,7150,7250,104234900,PTRO,-0.033333333333333326,1.6411657559198556,2641166,-3.33,164.12
2025-10-24,7250,7550,7125,7150,48095000,PTRO,-0.01379310344827589,1.6047358834244094,2604736,-1.38,160.47
2025-10-27,7225,7375,6100,6475,357028400,PTRO,-0.09440559440559437,1.358834244080147,2358834,-9.44,135.88
2025-10-28,6575,6800,6175,6550,92052500,PTRO,0.01158301158301156,1.3861566484517316,2386157,1.16,138.62
2025-10-29,6600,6950,6575,6950,54041600,PTRO,0.06106870229007644,1.531876138433517,2531876,6.11,153.19
